length	gene_names
372	c109603-g1
214	c109604-g1
238	c109605-g1
214	c109606-g1
204	c109607-g1
236	c109608-g1
274	c109609-g1
248	c109611-g1
202	c109613-g1
252	c109614-g1
242	c109615-g1
235	c109616-g1
242	c109617-g1
232	c109618-g1
207	c109619-g1
217	c10961-g1
264	c109620-g1
212	c109621-g1
266	c109622-g1
223	c109623-g1
263	c109625-g1
246	c109626-g1
214	c109627-g1
201	c109628-g1
210	c109629-g1
225	c109630-g1
202	c109631-g1
262	c109632-g1
201	c109633-g1
211	c109634-g1
243	c109635-g1
233	c109636-g1
209	c109637-g1
250	c109638-g1
270	c109640-g1
201	c109641-g1
201	c109642-g1
293	c109644-g1
211	c109646-g1
222	c109647-g1
258	c109648-g1
249	c109650-g1
244	c109651-g1
229	c109652-g1
208	c109653-g1
935	c109654-g1
240	c109656-g1
215	c109657-g1
227	c109658-g1
232	c109659-g1
207	c109660-g1
213	c109662-g1
204	c109663-g1
213	c109665-g1
205	c109666-g1
206	c109667-g1
247	c109668-g1
203	c109669-g1
203	c109670-g1
244	c109671-g1
314	c109672-g1
201	c109673-g1
204	c109674-g1
226	c109675-g1
205	c109677-g1
273	c109678-g1
269	c109680-g1
203	c109682-g1
267	c109683-g1
295	c109684-g1
202	c109685-g1
214	c109686-g1
246	c109687-g1
235	c109688-g1
210	c109689-g1
242	c109690-g1
308	c109691-g1
203	c109692-g1
210	c109693-g1
286	c109694-g1
223	c109695-g1
240	c109696-g1
206	c109697-g1
201	c109698-g1
209	c109699-g1
282	c109700-g1
202	c109701-g1
224	c109702-g1
206	c109703-g1
296	c109704-g1
202	c109705-g1
203	c109706-g1
223	c109707-g1
232	c109709-g1
214	c109710-g1
393	c109711-g1
230	c109712-g1
201	c109713-g1
245	c109714-g1
237	c109715-g1
212	c109717-g1
307	c109718-g1
201	c109719-g1
207	c109720-g1
280	c109721-g1
203	c109722-g1
307	c109723-g1
216	c109725-g1
276	c109726-g1
221	c109727-g1
204	c109728-g1
241	c109729-g1
201	c109730-g1
243	c109731-g1
229	c109732-g1
286	c109734-g1
232	c109735-g1
219	c109736-g1
227	c109737-g1
253	c109738-g1
202	c109739-g1
251	c109740-g1
201	c109741-g1
228	c109742-g1
208	c109743-g1
250	c109744-g1
204	c109745-g1
202	c109747-g1
234	c109748-g1
236	c109749-g1
211	c109750-g1
274	c109753-g1
233	c109754-g1
216	c109755-g1
340	c109756-g1
244	c109757-g1
211	c109758-g1
209	c109760-g1
227	c109761-g1
201	c109762-g1
243	c109763-g1
203	c109765-g1
260	c109766-g1
222	c109767-g1
219	c109768-g1
211	c109769-g1
241	c109770-g1
203	c109771-g1
226	c109772-g1
212	c109773-g1
281	c109774-g1
228	c109775-g1
229	c109776-g1
201	c109777-g1
298	c109778-g1
258	c109779-g1
202	c109780-g1
286	c109781-g1
292	c109782-g1
224	c109784-g1
266	c109785-g1
220	c109786-g1
237	c109787-g1
245	c109789-g1
219	c109790-g1
218	c109791-g1
217	c109792-g1
212	c109793-g1
256	c109794-g1
207	c109795-g1
240	c109796-g1
219	c109797-g1
241	c109798-g1
304	c109799-g1
325	c109800-g1
252	c109801-g1
235	c109802-g1
237	c109803-g1
211	c109804-g1
229	c109805-g1
246	c109806-g1
220	c109807-g1
249	c109808-g1
249	c109809-g1
225	c109810-g1
259	c109811-g1
201	c109812-g1
268	c109814-g1
205	c109816-g1
301	c109817-g1
226	c109818-g1
231	c109819-g1
208	c109820-g1
235	c109821-g1
231	c109822-g1
236	c109823-g1
223	c109824-g1
226	c109826-g1
201	c109827-g1
297	c109828-g1
251	c109829-g1
273	c109831-g1
237	c109832-g1
241	c109833-g1
218	c109834-g1
238	c109835-g1
219	c109836-g1
239	c109837-g1
210	c109838-g1
211	c109840-g1
214	c109841-g1
234	c109842-g1
210	c109843-g1
236	c109845-g1
212	c109846-g1
202	c109847-g1
236	c109849-g1
202	c109850-g1
276	c109851-g1
218	c109852-g1
213	c109853-g1
242	c109854-g1
273	c109855-g1
268	c109857-g1
204	c109858-g1
219	c109859-g1
226	c109861-g1
287	c109862-g1
218	c109863-g1
224	c109864-g1
209	c109865-g1
292	c109866-g1
255	c109867-g1
240	c109868-g1
216	c109869-g1
222	c109870-g1
226	c109873-g1
202	c109874-g1
210	c109875-g1
214	c109877-g1
251	c109878-g1
222	c109879-g1
236	c109880-g1
267	c109881-g1
232	c109883-g1
234	c109884-g1
228	c109886-g1
248	c109887-g1
215	c109888-g1
237	c109889-g1
224	c109890-g1
228	c109891-g1
217	c109892-g1
218	c109893-g1
221	c109894-g1
223	c109895-g1
229	c109896-g1
201	c109897-g1
222	c109898-g1
254	c109899-g1
402	c10989-g1
202	c109900-g1
201	c109901-g1
202	c109902-g1
280	c109903-g1
202	c109904-g1
262	c109905-g1
201	c109906-g1
228	c109907-g1
201	c109908-g1
203	c109909-g1
219	c109911-g1
232	c109912-g1
231	c109913-g1
220	c109914-g1
353	c109915-g1
211	c109916-g1
232	c109917-g1
227	c109918-g1
204	c109919-g1
269	c109920-g1
204	c109921-g1
215	c109922-g1
202	c109923-g1
328	c109924-g1
215	c109927-g1
202	c109928-g1
230	c109929-g1
277	c109930-g1
212	c109932-g1
213	c109933-g1
303	c109934-g1
208	c109935-g1
220	c109937-g1
201	c109938-g1
224	c109939-g1
201	c109940-g1
276	c109941-g1
224	c109942-g1
201	c109943-g1
232	c109944-g1
229	c109946-g1
211	c109947-g1
201	c109948-g1
236	c109949-g1
298	c109950-g1
202	c109951-g1
253	c109952-g1
237	c109953-g1
202	c109955-g1
236	c109956-g1
237	c109957-g1
201	c109958-g1
210	c109959-g1
247	c109960-g1
428	c109961-g1
201	c109962-g1
212	c109963-g1
230	c109964-g1
252	c109965-g1
213	c109966-g1
224	c109967-g1
201	c109968-g1
265	c109970-g1
213	c109971-g1
212	c109972-g1
211	c109973-g1
262	c109975-g1
206	c109976-g1
230	c109977-g1
202	c109978-g1
217	c109979-g1
285	c109980-g1
209	c109981-g1
237	c109982-g1
223	c109983-g1
228	c109984-g1
212	c109985-g1
209	c109986-g1
237	c109987-g1
288	c109988-g1
230	c109989-g1
218	c10998-g1
225	c109990-g1
214	c109991-g1
294	c109992-g1
215	c109994-g1
207	c109995-g1
201	c109996-g1
205	c109997-g1
234	c109998-g1
214	c109999-g1
365	c109-g1
237	c110000-g1
233	c110001-g1
207	c110002-g1
202	c110003-g1
201	c110004-g1
235	c110005-g1
226	c110007-g1
214	c110008-g1
215	c110009-g1
226	c110010-g1
212	c110011-g1
201	c110012-g1
232	c110013-g1
230	c110014-g1
231	c110015-g1
202	c110016-g1
253	c110017-g1
208	c110018-g1
228	c110020-g1
265	c110021-g1
213	c110022-g1
207	c110023-g1
221	c110024-g1
202	c110026-g1
212	c110027-g1
201	c110029-g1
252	c110030-g1
230	c110031-g1
202	c110035-g1
202	c110036-g1
201	c110038-g1
220	c110039-g1
208	c110040-g1
212	c110041-g1
246	c110042-g1
224	c110043-g1
213	c110045-g1
283	c110047-g1
230	c110048-g1
243	c110050-g1
208	c110053-g1
216	c110057-g1
218	c110058-g1
231	c110059-g1
201	c110061-g1
213	c110062-g1
226	c110063-g1
230	c110065-g1
216	c110066-g1
215	c110067-g1
291	c110069-g1
219	c110070-g1
252	c110071-g1
255	c110072-g1
204	c110073-g1
210	c110074-g1
205	c110075-g1
231	c110076-g1
206	c110077-g1
202	c110078-g1
244	c110079-g1
205	c110080-g1
210	c110082-g1
498	c110086-g1
248	c110087-g1
566	c110088-g1
371	c110089-g1
277	c110090-g1
209	c110091-g1
1028	c110092-g1
205	c110093-g1
1864	c110094-g1
275	c110095-g1
263	c110096-g1
231	c110097-g1
1060	c110098-g1
262	c110099-g1
935	c110100-g1
202	c110101-g1
352	c110102-g1
263	c110104-g1
322	c110105-g1
202	c110106-g1
243	c110107-g1
206	c110108-g1
326	c110109-g1
243	c110110-g1
202	c110111-g1
350	c110112-g1
281	c110113-g1
308	c110114-g1
217	c110115-g1
298	c110116-g1
201	c110117-g1
756	c110118-g1
1934	c110119-g1
259	c110120-g1
258	c110121-g1
1693	c110122-g1
332	c110123-g1
201	c110124-g1
222	c110125-g1
235	c110126-g1
336	c110127-g1
272	c110128-g1
1111	c110129-g1
251	c110130-g1
253	c110132-g1
474	c110133-g1
683	c110134-g1
216	c110135-g1
793	c110136-g1
700	c110137-g1
625	c110138-g1
219	c110139-g1
257	c110141-g1
1115	c110142-g1
1989	c110143-g1
221	c110144-g1
295	c110145-g1
347	c110146-g1
252	c110147-g1
1271	c110149-g1
235	c110150-g1
201	c110151-g1
222	c110152-g1
1442	c110153-g1
301	c110154-g1
361	c110155-g1
483	c110156-g1
310	c110157-g1
267	c110159-g1
856	c110160-g1
250	c110161-g1
212	c110162-g1
414	c110163-g1
258	c110164-g1
1656	c110165-g1
317	c110166-g1
201	c110167-g1
219	c110168-g1
328	c110170-g1
320	c110171-g1
1035	c110173-g1
252	c110174-g1
279	c110175-g1
214	c110177-g1
356	c110178-g1
521	c110179-g1
307	c110180-g1
4178	c110181-g1
580	c110182-g1
379	c110183-g1
267	c110184-g1
336	c110185-g1
249	c110186-g1
246	c110187-g1
749	c110188-g1
236	c110189-g1
258	c110190-g1
566	c110191-g1
286	c110192-g1
259	c110193-g1
319	c110194-g1
715	c110195-g1
342	c110196-g1
253	c110197-g1
207	c110198-g1
203	c110199-g1
288	c110200-g1
585	c110201-g1
255	c110202-g1
222	c110203-g1
584	c110204-g1
224	c110205-g1
236	c110206-g1
1082	c110207-g1
263	c110208-g1
212	c110209-g1
244	c110210-g1
441	c110211-g1
1302	c110212-g1
232	c110213-g1
1181	c110214-g1
243	c110215-g1
518	c110216-g1
209	c110217-g1
248	c110218-g1
258	c110219-g1
400	c110220-g1
231	c110222-g1
332	c110223-g1
206	c110224-g1
976	c110225-g1
299	c110226-g1
223	c110227-g1
210	c110228-g1
209	c110229-g1
230	c110230-g1
225	c110231-g1
201	c110232-g1
273	c110234-g1
578	c110235-g1
224	c110236-g1
210	c110237-g1
201	c110238-g1
229	c110239-g1
6061	c110240-g1
207	c110241-g1
283	c110242-g1
300	c110243-g1
282	c110244-g1
243	c110245-g1
394	c110246-g1
278	c110247-g1
264	c110248-g1
240	c110249-g1
943	c110250-g1
2151	c110256-g1
202	c110257-g1
323	c110258-g1
204	c110259-g1
201	c110260-g1
224	c110261-g1
742	c110262-g1
248	c110263-g1
209	c110264-g1
518	c110266-g1
221	c110267-g1
280	c110268-g1
222	c110270-g1
223	c110271-g1
277	c110272-g1
315	c110273-g1
309	c110274-g1
230	c110275-g1
221	c110276-g1
267	c110277-g1
221	c110278-g1
312	c110279-g1
376	c110280-g1
236	c110281-g1
206	c110282-g1
270	c110283-g1
208	c110284-g1
647	c110285-g1
273	c110286-g1
206	c110287-g1
223	c110288-g1
219	c110289-g1
288	c110291-g1
224	c110292-g1
272	c110293-g1
344	c110294-g1
283	c110295-g1
232	c110296-g1
247	c110297-g1
215	c110298-g1
1153	c110299-g1
246	c1102-g1
449	c110300-g1
253	c110301-g1
276	c110302-g1
290	c110303-g1
205	c110304-g1
416	c110305-g1
257	c110306-g1
1273	c110307-g1
280	c110309-g1
255	c11030-g1
260	c110310-g1
221	c110311-g1
234	c110312-g1
214	c110313-g1
216	c110314-g1
268	c110315-g1
251	c110316-g1
208	c110317-g1
400	c110318-g1
1755	c110320-g1
294	c110322-g1
340	c110323-g1
249	c110324-g1
567	c110325-g1
234	c110326-g1
335	c110327-g1
209	c110328-g1
731	c110330-g1
243	c110331-g1
212	c110333-g1
316	c110334-g1
257	c110335-g1
211	c110336-g1
276	c110337-g1
209	c110338-g1
1213	c110339-g1
263	c110340-g1
212	c110341-g1
278	c110342-g1
332	c110343-g1
328	c110344-g1
202	c110345-g1
231	c110346-g1
227	c110347-g1
203	c110348-g1
1367	c110349-g1
245	c110350-g1
414	c110351-g1
279	c110352-g1
234	c110353-g1
478	c110354-g1
216	c110355-g1
284	c110356-g1
216	c110357-g1
239	c110358-g1
222	c110359-g1
250	c110360-g1
592	c110361-g1
201	c110362-g1
743	c110363-g1
2379	c110364-g1
372	c110365-g1
1111	c110366-g1
309	c110367-g1
388	c110368-g1
285	c110369-g1
285	c110372-g1
215	c110373-g1
365	c110374-g1
201	c110375-g1
398	c110377-g1
229	c110378-g1
271	c110379-g1
213	c110380-g1
239	c110381-g1
212	c110382-g1
285	c110383-g1
294	c110384-g1
682	c110386-g1
210	c110387-g1
254	c110388-g1
203	c110390-g1
208	c110391-g1
1442	c110392-g1
319	c110393-g1
263	c110394-g1
249	c110395-g1
381	c110397-g1
243	c110398-g1
203	c110399-g1
321	c110401-g1
806	c110403-g1
224	c110404-g1
220	c110405-g1
218	c110406-g1
226	c110407-g1
207	c110408-g1
212	c110409-g1
297	c110410-g1
231	c110412-g1
226	c110413-g1
230	c110414-g1
224	c110415-g1
202	c110416-g1
206	c110417-g1
221	c110418-g1
647	c110419-g1
570	c11041-g1
207	c110420-g1
204	c110421-g1
202	c110422-g1
204	c110423-g1
201	c110424-g1
212	c110425-g1
204	c110426-g1
244	c110427-g1
290	c110429-g1
225	c110430-g1
273	c110431-g1
563	c110432-g1
206	c110433-g1
217	c110434-g1
228	c110436-g1
317	c110437-g1
203	c110438-g1
205	c110439-g1
213	c110440-g1
209	c110441-g1
213	c110442-g1
474	c110443-g1
218	c110444-g1
268	c110446-g1
2486	c110447-g1
1014	c110449-g1
219	c110450-g1
386	c110451-g1
201	c110452-g1
269	c110453-g1
381	c110454-g1
212	c110456-g1
215	c110457-g1
214	c110458-g1
396	c110459-g1
254	c110461-g1
231	c110462-g1
214	c110463-g1
269	c110464-g1
425	c110465-g1
223	c110466-g1
316	c110467-g1
275	c110468-g1
228	c110469-g1
578	c110470-g1
850	c110471-g1
202	c110472-g1
201	c110473-g1
210	c110474-g1
246	c110475-g1
201	c110476-g1
1147	c110477-g1
362	c110480-g1
246	c110481-g1
211	c110482-g1
222	c110483-g1
233	c110484-g1
231	c110485-g1
283	c110486-g1
271	c110487-g1
202	c110488-g1
204	c110490-g1
289	c110491-g1
252	c110492-g1
259	c110494-g1
269	c110496-g1
396	c110497-g1
235	c110498-g1
348	c110499-g1
210	c110500-g1
206	c110501-g1
201	c110502-g1
261	c110503-g1
201	c110504-g1
240	c110505-g1
244	c110506-g1
245	c110507-g1
202	c110508-g1
271	c110509-g1
205	c110510-g1
337	c110511-g1
229	c110512-g1
269	c110513-g1
729	c110514-g1
201	c110515-g1
206	c110516-g1
206	c110517-g1
217	c110519-g1
330	c110520-g1
264	c110521-g1
209	c110522-g1
234	c110523-g1
203	c110524-g1
203	c110525-g1
364	c110526-g1
221	c110527-g1
266	c110528-g1
211	c110529-g1
207	c110530-g1
246	c110531-g1
212	c110532-g1
213	c110533-g1
2677	c110534-g1
203	c110535-g1
365	c110536-g1
370	c110537-g1
271	c110538-g1
338	c110539-g1
257	c110540-g1
253	c110541-g1
280	c110542-g1
266	c110543-g1
248	c110544-g1
201	c110545-g1
255	c110547-g1
261	c110548-g1
310	c110549-g1
332	c110550-g1
212	c110551-g1
276	c110552-g1
305	c110553-g1
257	c110554-g1
283	c110555-g1
786	c110556-g1
246	c110557-g1
227	c110558-g1
297	c110559-g1
529	c110560-g1
202	c110562-g1
246	c110563-g1
318	c110564-g1
700	c110565-g1
285	c110566-g1
201	c110567-g1
287	c110568-g1
1058	c110569-g1
207	c110570-g1
207	c110571-g1
295	c110572-g1
318	c110573-g1
709	c110574-g1
417	c110576-g1
210	c110577-g1
283	c110578-g1
349	c110579-g1
217	c110580-g1
202	c110581-g1
318	c110582-g1
655	c110583-g1
328	c110584-g1
363	c110585-g1
218	c110586-g1
210	c110587-g1
231	c110588-g1
384	c110589-g1
201	c110590-g1
240	c110591-g1
216	c110592-g1
208	c110593-g1
339	c110594-g1
365	c110595-g1
1406	c110596-g1
234	c110597-g1
207	c110598-g1
465	c110599-g1
219	c110600-g1
230	c110601-g1
2507	c110602-g1
489	c110603-g1
283	c110604-g1
236	c110605-g1
227	c110606-g1
251	c110607-g1
206	c110608-g1
231	c110609-g1
219	c110610-g1
501	c110611-g1
501	c110612-g1
202	c110613-g1
247	c110615-g1
1053	c110616-g1
230	c110617-g1
289	c110618-g1
203	c110619-g1
249	c110620-g1
202	c110621-g1
274	c110622-g1
212	c110623-g1
353	c110624-g1
270	c110625-g1
309	c110626-g1
305	c110627-g1
570	c110628-g1
273	c110629-g1
362	c110630-g1
223	c110631-g1
402	c110632-g1
281	c110633-g1
201	c110634-g1
283	c110635-g1
389	c110636-g1
331	c110637-g1
236	c110638-g1
227	c110639-g1
258	c110640-g1
297	c110641-g1
827	c110643-g1
212	c110644-g1
242	c110645-g1
235	c110646-g1
421	c110649-g1
201	c110650-g1
314	c110651-g1
311	c110652-g1
315	c110653-g1
240	c110654-g1
1473	c110655-g1
205	c110656-g1
338	c110658-g1
343	c110659-g1
257	c110660-g1
438	c110661-g1
249	c110662-g1
377	c110663-g1
221	c110664-g1
202	c110665-g1
233	c110666-g1
288	c110668-g1
201	c110669-g1
209	c11066-g1
1762	c110670-g1
330	c110671-g1
238	c110672-g1
405	c110673-g1
226	c110674-g1
289	c110675-g1
807	c110676-g1
201	c110677-g1
271	c110678-g1
245	c110679-g1
214	c110680-g1
310	c110681-g1
254	c110682-g1
228	c110684-g1
242	c110685-g1
201	c110686-g1
332	c110687-g1
291	c110689-g1
228	c110690-g1
259	c110691-g1
315	c110692-g1
223	c110693-g1
201	c110694-g1
253	c110695-g1
227	c110696-g1
207	c110697-g1
201	c110698-g1
348	c110699-g1
262	c110700-g1
362	c110701-g1
201	c110702-g1
202	c110704-g1
260	c110705-g1
251	c110706-g1
546	c110707-g1
332	c110708-g1
696	c110709-g1
353	c110710-g1
223	c110711-g1
461	c110712-g1
272	c110713-g1
201	c110714-g1
204	c110715-g1
247	c110716-g1
1111	c110717-g1
228	c110718-g1
228	c110720-g1
232	c110721-g1
245	c110722-g1
305	c110723-g1
328	c110724-g1
309	c110725-g1
265	c110726-g1
342	c110727-g1
386	c110728-g1
426	c110729-g1
201	c110730-g1
202	c110731-g1
244	c110732-g1
469	c110733-g1
242	c110734-g1
207	c110735-g1
205	c110736-g1
221	c110737-g1
363	c110738-g1
202	c110739-g1
238	c110740-g1
216	c110741-g1
218	c110742-g1
211	c110743-g1
260	c110744-g1
244	c110745-g1
294	c110746-g1
305	c110747-g1
209	c110748-g1
439	c110749-g1
222	c11074-g1
236	c110750-g1
210	c110751-g1
362	c110752-g1
334	c110753-g1
258	c110754-g1
247	c110755-g1
218	c110756-g1
630	c110757-g1
242	c110758-g1
255	c110759-g1
251	c110760-g1
247	c110761-g1
352	c110762-g1
267	c110763-g1
202	c110764-g1
298	c110765-g1
256	c110766-g1
215	c110767-g1
231	c110768-g1
220	c110769-g1
390	c110770-g1
470	c110771-g1
237	c110772-g1
275	c110773-g1
279	c110774-g1
274	c110775-g1
216	c110777-g1
232	c110780-g1
315	c110781-g1
2870	c110782-g1
278	c110783-g1
6214	c110784-g1
241	c110785-g1
236	c110786-g1
234	c110787-g1
302	c110789-g1
287	c110790-g1
205	c110791-g1
336	c110792-g1
250	c110793-g1
280	c110795-g1
202	c110796-g1
224	c110797-g1
287	c110800-g1
309	c110801-g1
287	c110802-g1
512	c110803-g1
211	c110804-g1
259	c110805-g1
575	c110806-g1
1778	c110807-g1
323	c110808-g1
207	c110809-g1
998	c110810-g1
216	c110811-g1
238	c110812-g1
267	c110813-g1
215	c110815-g1
231	c110818-g1
732	c110819-g1
355	c110820-g1
870	c110821-g1
274	c110822-g1
604	c110823-g1
238	c110824-g1
221	c110825-g1
214	c110826-g1
247	c110827-g1
958	c110828-g1
259	c110829-g1
214	c11082-g1
357	c110830-g1
221	c110831-g1
227	c110832-g1
224	c110833-g1
228	c110834-g1
219	c110835-g1
320	c110836-g1
255	c110837-g1
252	c110838-g1
308	c110839-g1
273	c110841-g1
283	c110842-g1
274	c110843-g1
213	c110844-g1
209	c110845-g1
274	c110846-g1
238	c110847-g1
201	c110848-g1
212	c110849-g1
351	c110850-g1
204	c110852-g1
324	c110853-g1
385	c110854-g1
205	c110855-g1
203	c110856-g1
473	c110857-g1
210	c110858-g1
201	c110860-g1
204	c110861-g1
289	c110862-g1
680	c110863-g1
228	c110864-g1
289	c110865-g1
221	c110866-g1
334	c110867-g1
277	c110868-g1
202	c110869-g1
246	c110870-g1
306	c110871-g1
230	c110872-g1
201	c110873-g1
270	c110874-g1
251	c110875-g1
286	c110876-g1
201	c110877-g1
247	c110879-g1
223	c110880-g1
218	c110881-g1
246	c110883-g1
374	c110884-g1
259	c110886-g1
202	c110888-g1
236	c110890-g1
250	c110891-g1
312	c110892-g1
211	c110893-g1
379	c110894-g1
245	c110895-g1
219	c110896-g1
234	c110898-g1
205	c110899-g1
273	c110900-g1
325	c110901-g1
240	c110902-g1
220	c110903-g1
202	c110904-g1
202	c110905-g1
246	c110906-g1
313	c110907-g1
249	c110909-g1
212	c110910-g1
1010	c110911-g1
571	c110912-g1
240	c110913-g1
660	c110914-g1
493	c110915-g1
252	c110916-g1
230	c110917-g1
201	c110918-g1
210	c110920-g1
216	c110921-g1
647	c110922-g1
1651	c110923-g1
224	c110924-g1
204	c110925-g1
215	c110926-g1
363	c110927-g1
226	c110928-g1
301	c110929-g1
233	c110930-g1
291	c110931-g1
361	c110932-g1
258	c110933-g1
280	c110934-g1
326	c110935-g1
218	c110936-g1
237	c110937-g1
386	c110938-g1
209	c110939-g1
234	c110940-g1
320	c110941-g1
272	c110942-g1
291	c110943-g1
782	c110944-g1
328	c110946-g1
228	c110947-g1
400	c110948-g1
243	c110949-g1
286	c110950-g1
241	c110951-g1
263	c110952-g1
263	c110954-g1
2269	c110956-g1
272	c110958-g1
247	c110959-g1
273	c110960-g1
219	c110961-g1
224	c110962-g1
432	c110963-g1
413	c110964-g1
419	c110965-g1
1122	c110966-g1
271	c110967-g1
227	c110969-g1
265	c11096-g1
2627	c110970-g1
241	c110971-g1
374	c110972-g1
396	c110973-g1
220	c110974-g1
326	c110975-g1
233	c110976-g1
233	c110977-g1
210	c110978-g1
354	c110979-g1
210	c110980-g1
259	c110981-g1
1224	c110982-g1
218	c110983-g1
210	c110984-g1
206	c110985-g1
425	c110986-g1
351	c110987-g1
224	c110988-g1
275	c110989-g1
297	c110990-g1
201	c110991-g1
380	c110992-g1
310	c110993-g1
290	c110994-g1
287	c110995-g1
232	c110996-g1
349	c110998-g1
208	c110999-g1
292	c111001-g1
219	c111002-g1
256	c111003-g1
295	c111004-g1
244	c111005-g1
437	c111006-g1
